Date,nlmy,jchg,gt,ysjs,dz,jydq,spyl,fzfs,qgzz,yysw,gysy,jtys,fdc,smls,shfw,zh,jzcl,jzzs,dlsb,gfjg,jsj,cm,tx,yx,fyjr,qc,jxsb,ms,sysh,hb,mrhl
2017/10/12,"3,014.25","3,373.64","3,177.33","4,440.89","3,550.91","6,790.24","10,257.05","3,068.70","3,314.20","8,108.83","2,866.92","2,969.16","4,912.20","4,900.72","5,495.16","3,218.41","6,230.08","3,307.95","5,776.24","1,453.97","4,791.25","1,050.45","3,023.04","3,638.59","1,978.13","5,669.23","1,570.06","2,227.07","2,251.07","3,766.13","5,200.87"
2017/10/13,"3,025.20","3,391.24","3,193.21","4,460.10","3,609.92","6,825.43","10,279.04","3,081.07","3,328.85","8,137.81","2,922.58","2,977.91","4,917.74","4,919.27","5,519.11","3,239.90","6,255.55","3,334.02","5,804.25","1,447.32","4,797.49","1,055.02","3,030.09","3,624.62","1,979.76","5,667.57","1,579.94","2,247.09","2,252.35","3,947.10","5,448.30"
2017/10/16,"3,006.44","3,330.62","3,203.08","4,477.88","3,578.95","6,721.29","10,177.30","3,036.79","3,292.98","8,026.94","2,884.49","2,947.83","4,840.49","4,868.76","5,419.62","3,175.36","6,235.47","3,309.76","5,683.63","1,443.50","4,651.59","1,032.84","2,982.73","3,658.45","1,976.46","5,572.14","1,553.23","2,233.82","2,221.26","3,874.80","5,436.90"
2017/10/17,"2,995.06","3,332.63","3,156.07","4,394.21","3,584.66","6,850.26","10,196.60","3,034.74","3,294.36","8,044.80","2,882.16","2,958.77","4,855.16","4,897.79","5,429.21","3,183.26","6,246.85","3,304.28","5,717.08","1,440.11","4,622.53","1,030.46","2,975.24","3,646.11","1,978.05","5,567.41","1,555.03","2,209.38","2,218.27","3,865.67","5,432.36"
2017/10/18,"2,979.03","3,299.05","3,088.93","4,321.71","3,605.09","6,939.31","10,376.99","3,014.08","3,261.98","8,103.66","2,878.81","2,957.11","4,845.46","4,848.31","5,418.69","3,144.94","6,240.84","3,305.60","5,683.27","1,429.98","4,542.83","1,023.92","2,948.01","3,669.00","1,991.92","5,569.51","1,540.00","2,182.27","2,216.79","3,848.14","5,399.24"
2017/10/19,"2,960.04","3,265.68","3,040.21","4,300.02","3,549.66","6,897.78","10,578.69","2,976.64","3,223.98","8,149.15","2,851.84","2,945.97","4,801.67","4,814.46","5,407.52","3,090.28","6,166.85","3,268.64","5,627.86","1,402.55","4,496.58","1,015.40","2,872.41","3,666.03","1,975.68","5,545.92","1,524.84","2,144.58","2,197.16","3,793.84","5,356.95"
2017/10/20,"2,988.51","3,303.32","3,098.90","4,384.79","3,564.49","6,812.20","10,449.40","3,016.94","3,256.55","8,141.49","2,868.32","3,018.76","4,858.32","4,873.27","5,438.11","3,130.84","6,249.91","3,283.63","5,687.18","1,413.74","4,550.97","1,029.98","2,902.51","3,642.31","1,966.49","5,602.02","1,539.69","2,170.99","2,198.78","3,831.14","5,425.82"
2017/10/23,"3,003.92","3,322.39","3,086.20","4,371.38","3,609.35","6,873.84","10,506.80","3,020.90","3,279.79","8,252.14","2,889.13","3,016.20","4,872.11","4,884.96","5,459.06","3,150.51","6,332.23","3,301.48","5,708.06","1,411.09","4,574.52","1,034.35","2,916.21","3,607.96","1,971.79","5,593.07","1,549.88","2,165.43","2,210.15","3,891.22","5,422.71"
2017/10/24,"2,999.28","3,321.01","3,117.45","4,398.36","3,607.79","6,925.64","10,514.61","3,007.63","3,265.59","8,252.17","2,883.32","2,999.94","4,926.61","4,850.91","5,451.26","3,139.59","6,319.77","3,317.00","5,695.99","1,395.46","4,541.09","1,029.23","2,892.98","3,625.47","1,990.64","5,592.59","1,545.82","2,169.76","2,214.34","3,864.42","5,471.08"
2017/10/25,"3,029.76","3,341.88","3,122.09","4,396.29","3,681.38","7,096.35","10,481.72","3,021.96","3,304.84","8,341.08","2,893.45","2,999.55","4,956.05","4,881.78","5,501.08","3,152.71","6,341.02","3,331.01","5,724.97","1,397.92","4,576.16","1,032.83","2,906.90","3,619.34","1,991.33","5,651.94","1,556.18","2,182.19","2,219.13","3,887.71","5,473.56"
2017/10/26,"3,055.56","3,366.81","3,151.18","4,432.40","3,690.16","7,112.78","10,744.46","3,038.17","3,301.71","8,288.70","2,887.93","3,003.61","4,942.86","4,910.63","5,532.37","3,159.29","6,319.62","3,371.46","5,766.67","1,405.77","4,583.05","1,034.58","2,942.97","3,588.94","2,011.12","5,652.58","1,575.09","2,208.50","2,225.51","3,872.93","5,487.97"
2017/10/27,"3,050.37","3,340.70","3,113.13","4,358.40","3,685.18","7,181.10","11,076.89","3,023.23","3,293.44","8,294.23","2,870.58","3,007.13","4,923.84","4,877.70","5,549.34","3,147.84","6,256.81","3,349.22","5,744.66","1,394.80","4,532.19","1,028.04","2,933.68","3,652.49","2,030.10","5,631.81","1,560.91","2,178.11","2,212.11","3,833.36","5,489.18"
2017/10/30,"3,015.35","3,278.34","3,045.85","4,252.56","3,671.12","7,192.56","10,890.14","2,956.89","3,223.55","8,195.24","2,829.51","2,980.07","4,886.33","4,813.08","5,515.76","3,065.92","6,141.50","3,298.24","5,661.16","1,355.39","4,411.66",998.58,"2,895.22","3,640.45","2,011.98","5,529.10","1,536.88","2,119.74","2,202.81","3,745.43","5,394.34"
2017/10/31,"3,035.62","3,292.42","3,057.17","4,318.03","3,723.15","7,122.32","10,832.41","2,985.04","3,253.08","8,204.58","2,836.99","3,026.30","4,921.66","4,838.07","5,635.12","3,103.02","6,156.62","3,307.42","5,703.73","1,359.49","4,451.58","1,001.78","2,928.69","3,606.18","2,010.32","5,532.00","1,551.33","2,138.22","2,203.72","3,780.85","5,415.41"
2017/11/1,"3,063.78","3,299.49","3,074.61","4,339.04","3,709.50","7,039.26","10,812.74","2,982.18","3,254.32","8,191.49","2,833.22","3,011.31","4,919.32","4,799.64","5,585.54","3,099.46","6,115.43","3,345.39","5,716.48","1,361.10","4,479.80","1,001.41","2,917.53","3,582.91","2,005.76","5,513.02","1,555.69","2,129.33","2,225.89","3,770.76","5,419.00"
2017/11/2,"3,045.62","3,250.42","3,066.45","4,288.96","3,664.50","7,062.73","10,858.30","2,944.13","3,226.61","8,189.56","2,814.49","2,999.28","4,894.98","4,748.08","5,528.57","3,070.07","6,041.04","3,311.77","5,659.26","1,344.78","4,467.49",993.39,"2,890.75","3,583.97","2,010.73","5,457.30","1,537.98","2,128.62","2,215.48","3,714.16","5,395.75"
2017/11/3,"3,029.62","3,224.52","3,010.36","4,230.01","3,683.66","7,001.00","10,962.45","2,921.01","3,190.22","8,178.94","2,797.42","2,969.85","4,829.53","4,707.37","5,485.38","3,049.50","5,956.85","3,273.87","5,627.08","1,339.91","4,442.08",989.36,"2,890.47","3,580.14","2,011.07","5,414.03","1,528.83","2,090.96","2,208.64","3,677.88","5,403.34"
2017/11/6,"3,044.03","3,252.80","3,085.29","4,250.15","3,780.23","7,266.75","11,272.19","2,939.13","3,212.91","8,392.38","2,812.03","2,975.11","4,797.08","4,780.06","5,570.26","3,055.65","5,958.91","3,268.21","5,692.82","1,362.75","4,497.59",993.79,"2,950.18","3,544.32","1,998.00","5,483.98","1,537.58","2,111.05","2,223.41","3,700.87","5,437.28"
2017/11/7,"3,049.94","3,276.30","3,148.70","4,276.91","3,796.30","7,309.89","11,209.46","2,951.35","3,218.94","8,388.56","2,829.85","2,981.38","4,828.09","4,813.19","5,563.88","3,108.26","6,023.31","3,271.28","5,706.14","1,384.28","4,564.59","1,000.94","2,974.64","3,590.02","2,033.62","5,501.91","1,546.61","2,132.89","2,271.85","3,715.43","5,448.49"
2017/11/8,"3,036.89","3,292.37","3,147.72","4,294.87","3,776.49","7,217.67","11,180.49","2,965.59","3,232.39","8,321.99","2,837.67","2,986.03","4,832.98","4,803.77","5,629.60","3,155.98","6,043.71","3,271.79","5,732.58","1,384.07","4,579.59","1,012.36","2,971.66","3,600.59","2,038.53","5,532.16","1,546.04","2,138.83","2,258.37","3,721.92","5,372.53"
2017/11/9,"3,051.67","3,314.83","3,163.69","4,288.66","3,859.42","7,352.37","11,212.74","2,967.44","3,247.24","8,369.05","2,850.74","2,987.43","4,858.02","4,819.13","5,680.40","3,137.50","6,058.19","3,278.64","5,793.45","1,389.23","4,620.96","1,011.91","3,038.25","3,586.24","2,058.45","5,578.38","1,557.69","2,187.26","2,267.35","3,733.08","5,398.73"
2017/11/10,"3,074.94","3,320.86","3,153.12","4,268.68","3,917.41","7,497.94","11,547.68","2,957.87","3,250.40","8,411.57","2,838.91","2,989.99","4,834.42","4,803.90","5,744.89","3,148.95","6,026.82","3,239.43","5,927.04","1,379.41","4,618.77","1,012.45","3,084.35","3,566.48","2,108.32","5,624.38","1,560.25","2,151.12","2,246.27","3,716.82","5,414.32"
2017/11/13,"3,063.68","3,339.84","3,240.74","4,281.79","3,963.99","7,505.45","11,517.93","2,951.02","3,240.47","8,426.96","2,824.64","2,990.23","4,824.90","4,733.56","5,794.36","3,124.82","6,177.34","3,234.09","5,983.31","1,371.71","4,683.54","1,006.82","3,104.01","3,620.14","2,104.11","5,652.54","1,560.26","2,186.79","2,248.61","3,709.02","5,350.63"
2017/11/14,"3,058.19","3,320.45","3,269.84","4,231.08","3,887.47","7,352.60","11,266.04","2,925.34","3,222.69","8,322.59","2,822.52","2,989.00","4,851.44","4,702.20","5,673.94","3,101.92","6,198.96","3,228.16","5,907.53","1,386.12","4,670.65",996.3,"3,065.64","3,606.30","2,097.05","5,595.37","1,546.98","2,214.33","2,232.83","3,727.13","5,289.52"
2017/11/15,"3,031.77","3,282.33","3,218.08","4,141.78","3,819.26","7,389.73","11,393.21","2,906.37","3,190.76","8,311.71","2,801.82","2,966.40","4,847.08","4,653.41","5,613.37","3,071.28","6,186.40","3,212.46","5,792.59","1,366.91","4,578.69",989.16,"3,059.91","3,598.32","2,074.25","5,506.86","1,530.65","2,190.36","2,204.78","3,681.66","5,276.94"
2017/11/16,"3,106.15","3,291.20","3,209.73","4,093.71","3,838.94","7,432.61","11,718.79","2,896.63","3,183.57","8,411.72","2,782.11","2,952.51","4,896.14","4,643.78","5,633.20","3,055.07","6,191.74","3,185.01","5,801.57","1,357.82","4,591.42",986.2,"3,090.25","3,573.61","2,105.63","5,486.26","1,522.92","2,150.46","2,218.76","3,658.01","5,210.78"
2017/11/17,"3,055.50","3,199.16","3,134.34","3,978.19","3,700.15","7,387.31","11,452.31","2,820.23","3,088.94","8,217.19","2,744.41","2,923.18","4,846.41","4,508.77","5,502.96","2,919.60","6,031.97","3,150.06","5,623.27","1,304.56","4,437.28",959.14,"2,978.98","3,670.79","2,145.64","5,407.27","1,477.18","2,091.22","2,198.59","3,554.18","5,094.04"
2017/11/20,"3,110.76","3,220.04","3,134.27","4,020.54","3,782.22","7,417.08","11,325.94","2,815.63","3,095.87","8,289.38","2,742.89","2,927.19","4,836.27","4,518.70","5,481.10","2,914.89","6,060.25","3,148.80","5,703.23","1,309.71","4,507.43",963.11,"3,068.00","3,728.96","2,130.43","5,425.49","1,480.95","2,113.65","2,210.77","3,561.31","5,099.94"
2017/11/21,"3,121.01","3,225.48","3,148.77","4,001.43","3,829.91","7,707.48","11,494.69","2,812.67","3,093.72","8,300.15","2,745.78","2,933.80","4,960.44","4,556.75","5,584.98","2,926.38","6,017.67","3,164.87","5,702.17","1,302.74","4,504.88",967.98,"3,091.17","3,744.68","2,202.39","5,457.47","1,483.48","2,096.53","2,210.76","3,556.11","5,063.62"
2017/11/22,"3,101.31","3,219.21","3,197.12","4,032.68","3,803.34","7,603.62","11,209.30","2,810.13","3,080.26","8,239.77","2,750.42","2,958.70","4,977.80","4,526.57","5,473.90","2,922.43","6,032.51","3,192.33","5,683.96","1,344.21","4,518.53",970,"3,085.72","3,830.96","2,186.84","5,441.01","1,496.41","2,140.82","2,230.71","3,553.29","5,032.63"
2017/11/23,"3,005.88","3,144.82","3,149.11","3,989.57","3,634.36","7,233.30","10,769.98","2,759.93","3,005.15","7,974.34","2,709.25","2,880.54","4,872.95","4,424.21","5,353.79","2,865.80","5,955.23","3,121.42","5,498.57","1,309.59","4,385.78",950.44,"2,985.12","3,772.43","2,118.22","5,271.37","1,466.27","2,109.10","2,188.96","3,506.03","4,987.48"
2017/11/24,"2,980.57","3,154.31","3,168.12","4,068.62","3,581.33","7,266.36","10,725.17","2,754.35","3,008.82","7,972.94","2,713.92","2,898.97","4,912.28","4,433.33","5,336.01","2,881.33","5,919.72","3,116.19","5,478.42","1,310.23","4,330.52",952.71,"2,967.09","3,781.59","2,120.65","5,271.76","1,470.50","2,131.97","2,195.98","3,525.72","4,956.91"
2017/11/27,"2,928.28","3,129.07","3,179.92","3,976.51","3,481.39","7,096.01","10,589.44","2,733.18","2,985.83","7,867.90","2,704.97","2,859.73","4,876.12","4,375.87","5,200.83","2,864.68","5,869.41","3,102.70","5,391.17","1,294.29","4,253.53",942.34,"2,847.76","3,755.03","2,108.64","5,186.90","1,457.81","2,119.93","2,192.30","3,512.02","4,969.16"
2017/11/28,"2,960.95","3,174.39","3,284.06","4,041.53","3,567.17","7,129.24","10,771.73","2,762.02","3,031.65","7,952.55","2,712.90","2,883.72","4,858.40","4,430.24","5,243.52","2,889.73","6,067.53","3,121.10","5,467.66","1,311.32","4,375.85",952.76,"2,906.24","3,703.99","2,096.57","5,226.80","1,470.61","2,168.29","2,216.21","3,535.84","5,026.71"
2017/11/29,"2,957.18","3,203.16","3,377.64","4,113.77","3,540.85","6,964.85","10,561.71","2,760.85","3,061.50","7,885.59","2,719.90","2,899.07","5,047.89","4,427.67","5,289.16","2,888.45","6,260.85","3,126.13","5,458.70","1,306.50","4,339.23",946.08,"2,869.49","3,712.39","2,089.56","5,209.41","1,475.94","2,199.24","2,236.14","3,550.91","4,994.13"
2017/11/30,"2,908.88","3,184.27","3,353.27","4,078.59","3,497.64","6,950.80","10,474.13","2,754.56","3,042.87","7,858.52","2,701.75","2,887.38","4,922.45","4,398.74","5,328.29","2,849.43","6,184.61","3,116.00","5,396.40","1,307.57","4,298.86",940.68,"2,845.09","3,698.37","2,054.33","5,162.14","1,471.13","2,194.14","2,222.54","3,517.76","4,977.11"
2017/12/1,"2,940.61","3,195.23","3,342.15","4,077.91","3,558.03","6,909.38","10,457.19","2,771.40","3,053.52","7,929.28","2,708.45","2,894.60","4,928.77","4,418.48","5,332.60","2,853.30","6,169.73","3,139.51","5,463.17","1,312.09","4,379.02",958.25,"2,884.12","3,673.37","2,028.97","5,202.43","1,483.63","2,170.52","2,234.78","3,534.79","4,997.04"
2017/12/4,"2,950.51","3,188.53","3,311.16","4,046.54","3,563.86","6,982.04","10,681.79","2,743.85","2,997.64","7,908.12","2,690.45","2,903.37","4,892.92","4,404.15","5,261.19","2,795.50","6,150.07","3,105.86","5,414.91","1,296.16","4,305.05",946.61,"2,873.24","3,681.93","2,039.80","5,142.14","1,461.03","2,157.87","2,252.48","3,496.60","4,895.24"
2017/12/5,"2,895.77","3,111.65","3,238.46","3,913.86","3,483.68","6,985.78","10,656.58","2,688.55","2,930.89","7,813.32","2,668.83","2,882.60","4,855.28","4,331.84","5,196.96","2,751.72","6,053.64","3,081.86","5,285.02","1,280.44","4,140.64",928.9,"2,811.77","3,742.04","2,072.98","5,075.76","1,431.90","2,121.14","2,217.13","3,447.47","4,706.93"
2017/12/6,"2,930.28","3,137.62","3,178.93","3,922.80","3,537.73","6,906.30","10,579.91","2,719.51","2,943.06","7,851.98","2,670.90","2,870.71","4,850.74","4,367.47","5,230.21","2,779.22","6,029.96","3,086.83","5,312.99","1,296.95","4,208.23",941.18,"2,847.88","3,703.17","2,050.56","5,078.27","1,442.08","2,126.93","2,228.02","3,461.96","4,676.30"
2017/12/7,"2,918.13","3,115.52","3,118.52","3,908.22","3,500.96","6,753.19","10,420.05","2,724.99","2,936.16","7,841.54","2,664.63","2,860.87","4,842.35","4,342.15","5,175.12","2,786.82","5,953.21","3,085.06","5,284.40","1,319.62","4,183.22",941.57,"2,829.13","3,669.26","2,023.99","5,050.80","1,438.25","2,070.89","2,206.97","3,451.16","4,667.68"
2017/12/8,"2,948.47","3,147.02","3,171.49","3,942.86","3,569.22","6,888.81","10,595.85","2,747.09","2,964.70","7,922.73","2,680.57","2,871.97","4,851.23","4,432.51","5,305.38","2,802.95","6,012.40","3,093.56","5,341.44","1,323.10","4,229.78",949.31,"2,874.05","3,664.62","2,056.20","5,086.38","1,442.90","2,082.05","2,215.75","3,488.86","4,712.32"
2017/12/11,"2,978.16","3,173.55","3,190.75","3,988.56","3,630.04","7,162.55","10,963.06","2,751.38","2,987.37","8,090.51","2,692.68","2,895.30","4,879.56","4,491.58","5,404.41","2,828.10","6,066.84","3,108.11","5,424.73","1,331.51","4,351.19",960.3,"2,925.80","3,677.90","2,083.55","5,173.97","1,458.08","2,099.88","2,225.25","3,512.01","4,725.62"
2017/12/12,"2,949.83","3,152.66","3,146.78","3,986.14","3,590.82","7,086.39","10,927.53","2,723.02","2,958.42","8,025.25","2,668.97","2,850.78","4,849.68","4,431.16","5,374.31","2,794.88","5,984.14","3,072.80","5,368.38","1,313.15","4,307.65",953.22,"2,889.42","3,624.67","2,034.85","5,106.87","1,438.47","2,062.37","2,209.83","3,475.82","4,675.99"
2017/12/13,"2,970.52","3,171.10","3,158.63","3,999.73","3,616.97","7,258.56","11,216.14","2,735.22","2,971.58","8,088.20","2,687.97","2,896.32","4,859.26","4,444.43","5,382.09","2,807.36","5,976.63","3,083.23","5,446.86","1,321.83","4,336.88",955.92,"2,917.52","3,642.48","2,045.97","5,152.85","1,445.70","2,080.81","2,217.78","3,522.85","4,691.69"
2017/12/14,"2,959.73","3,181.69","3,156.75","3,997.80","3,585.84","7,227.45","11,216.81","2,734.12","2,973.57","8,083.48","2,694.97","2,898.06","4,854.68","4,506.44","5,318.49","2,800.43","6,028.89","3,067.77","5,440.26","1,323.14","4,347.00",954.46,"2,927.74","3,625.95","2,014.79","5,143.77","1,450.44","2,073.56","2,236.03","3,528.31","4,721.74"
2017/12/15,"2,942.28","3,163.47","3,076.91","3,972.15","3,524.42","7,131.45","11,085.48","2,730.22","2,964.62","8,017.21","2,687.42","2,874.11","4,791.95","4,548.93","5,273.69","2,802.05","5,921.67","3,048.65","5,408.37","1,327.39","4,337.39",954.12,"2,874.59","3,583.11","2,001.24","5,103.63","1,449.39","2,050.53","2,222.39","3,522.40","4,782.89"
2017/12/18,"2,943.42","3,147.66","3,112.14","3,982.43","3,490.47","7,240.71","11,253.25","2,720.30","2,965.30","7,965.82","2,686.22","2,856.74","4,753.84","4,483.25","5,261.78","2,781.43","5,908.76","3,040.06","5,352.72","1,320.18","4,262.10",947.48,"2,813.83","3,593.85","2,000.16","5,099.02","1,439.88","2,132.01","2,210.64","3,515.81","4,770.68"
2017/12/19,"2,953.23","3,179.19","3,116.73","3,978.19","3,526.50","7,303.90","11,344.81","2,730.39","2,993.62","8,036.61","2,698.45","2,886.32","4,794.87","4,487.38","5,329.83","2,786.72","5,954.60","3,053.25","5,380.56","1,325.82","4,328.91",953.26,"2,849.09","3,650.98","2,045.57","5,129.66","1,450.21","2,132.31","2,240.04","3,556.78","4,830.53"
2017/12/20,"2,964.58","3,153.70","3,036.86","3,924.46","3,484.78","7,279.12","11,594.43","2,707.67","2,970.00","8,015.35","2,691.67","2,884.85","4,735.58","4,516.33","5,342.06","2,759.19","5,877.73","3,033.81","5,342.38","1,305.25","4,278.43",940.72,"2,813.36","3,647.99","2,036.95","5,069.24","1,441.25","2,120.51","2,244.94","3,528.40","4,797.59"
2017/12/21,"2,966.22","3,169.44","3,071.48","3,953.69","3,556.99","7,361.55","11,596.18","2,703.86","2,982.53","8,091.05","2,708.22","2,891.41","4,814.21","4,494.03","5,360.68","2,743.14","5,953.50","3,033.19","5,376.76","1,309.22","4,286.05",940.07,"2,862.41","3,653.92","2,053.66","5,089.27","1,443.79","2,116.80","2,248.70","3,570.24","4,801.97"
2017/12/22,"2,970.66","3,179.43","3,076.38","3,975.39","3,539.35","7,376.51","11,530.96","2,699.37","2,971.10","8,110.02","2,721.52","2,886.36","4,810.54","4,464.82","5,337.31","2,745.83","5,964.36","3,031.07","5,407.99","1,298.09","4,247.68",935.07,"2,855.09","3,629.74","2,033.61","5,090.98","1,440.88","2,127.42","2,293.61","3,568.92","4,802.25"
2017/12/25,"2,951.50","3,149.59","3,012.47","3,972.83","3,464.08","7,415.20","11,552.80","2,670.43","2,940.07","8,095.55","2,689.52","2,862.87","4,840.11","4,418.52","5,295.65","2,703.01","5,961.50","3,012.52","5,353.23","1,270.19","4,171.98",920.89,"2,808.73","3,628.79","2,016.95","5,066.70","1,425.79","2,093.37","2,264.71","3,513.41","4,732.39"
2017/12/26,"2,952.83","3,160.07","3,028.02","3,988.91","3,477.20","7,311.60","11,438.17","2,691.14","2,953.57","8,098.32","2,707.56","2,905.60","4,865.60","4,429.85","5,292.96","2,722.27","6,020.65","3,033.45","5,380.55","1,277.20","4,203.00",924.22,"2,823.64","3,669.75","2,026.93","5,119.01","1,454.37","2,099.78","2,266.53","3,551.51","4,815.13"
2017/12/27,"2,920.76","3,154.57","3,029.04","4,026.17","3,418.11","7,121.87","11,223.67","2,692.98","2,936.40","7,988.35","2,689.44","2,873.84","4,843.78","4,390.18","5,269.44","2,730.60","5,953.29","3,013.24","5,332.93","1,273.64","4,153.98",916.4,"2,782.61","3,626.90","1,968.90","5,158.66","1,448.63","2,132.93","2,273.59","3,531.28","4,821.52"
2017/12/28,"2,920.51","3,164.38","3,091.64","4,161.59","3,428.05","7,197.02","11,649.49","2,703.05","2,948.75","8,000.03","2,680.85","2,887.10","4,845.35","4,401.54","5,340.71","2,738.12","5,963.07","2,998.55","5,341.56","1,273.65","4,146.84",924.89,"2,775.47","3,618.44","1,978.34","5,163.51","1,449.52","2,171.30","2,277.23","3,523.98","4,866.14"
2017/12/29,"2,932.64","3,187.60","3,095.11","4,145.95","3,474.91","7,224.10","11,529.85","2,729.21","2,977.82","8,075.61","2,681.59","2,907.87","4,910.39","4,425.90","5,396.94","2,770.11","6,002.36","3,017.66","5,381.80","1,284.22","4,180.95",928.83,"2,798.32","3,642.39","1,971.27","5,201.43","1,458.32","2,160.44","2,278.53","3,530.38","4,972.35"
2018/1/2,"2,956.76","3,268.53","3,190.85","4,182.36","3,488.15","7,362.88","11,569.55","2,753.76","3,013.89","8,112.74","2,708.59","2,912.65","5,041.19","4,451.39","5,399.75","2,786.47","6,254.79","3,063.64","5,421.73","1,290.06","4,223.53",934.33,"2,804.52","3,689.77","2,015.02","5,226.96","1,481.98","2,232.64","2,365.87","3,565.96","4,944.25"
2018/1/3,"2,976.27","3,290.97","3,205.83","4,223.77","3,538.10","7,378.44","11,682.35","2,763.78","3,025.49","8,146.51","2,747.30","2,957.13","5,070.75","4,488.23","5,545.48","2,842.45","6,310.31","3,094.47","5,470.67","1,303.39","4,273.96",937.88,"2,869.95","3,699.27","2,007.44","5,256.19","1,494.66","2,229.09","2,384.39","3,638.07","4,930.38"
2018/1/4,"2,985.97","3,330.36","3,229.75","4,267.73","3,551.98","7,485.86","11,968.49","2,764.50","3,032.51","8,185.57","2,741.66","2,963.81","5,107.72","4,512.00","5,531.99","2,852.17","6,373.46","3,085.91","5,461.93","1,303.63","4,260.64",934.39,"2,871.67","3,690.31","2,002.72","5,242.30","1,496.77","2,251.35","2,486.06","3,621.80","4,926.80"
2018/1/5,"3,019.26","3,330.89","3,200.44","4,242.73","3,510.91","7,556.64","11,980.11","2,763.69","3,035.84","8,191.61","2,740.09","2,960.63","5,289.07","4,521.43","5,530.19","2,843.60","6,392.88","3,115.30","5,427.28","1,298.33","4,257.08",935.9,"2,848.97","3,701.87","2,001.64","5,225.25","1,496.10","2,241.38","2,484.78","3,606.88","4,884.80"
2018/1/8,"3,066.87","3,352.35","3,284.87","4,316.29","3,490.22","7,569.08","12,034.86","2,763.37","3,066.27","8,194.58","2,743.15","2,978.15","5,404.35","4,513.19","5,557.78","2,839.31","6,466.15","3,122.83","5,405.21","1,294.53","4,243.28",933.07,"2,835.48","3,690.15","2,010.35","5,284.09","1,490.59","2,335.56","2,502.46","3,598.57","4,921.72"
2018/1/9,"3,056.81","3,335.16","3,255.48","4,313.85","3,522.35","7,771.40","12,401.30","2,761.94","3,050.65","8,313.22","2,730.01","2,979.66","5,422.88","4,517.69","5,538.61","2,830.78","6,418.81","3,104.13","5,385.92","1,300.90","4,224.73",930.42,"2,839.46","3,690.47","2,024.61","5,274.76","1,485.55","2,324.61","2,489.55","3,575.16","4,879.69"
2018/1/10,"3,036.17","3,312.01","3,239.10","4,271.99","3,498.74","7,888.10","12,528.54","2,744.84","3,026.74","8,259.25","2,722.22","2,958.67","5,408.18","4,487.64","5,554.59","2,798.65","6,404.53","3,093.03","5,328.78","1,286.74","4,273.08",928.79,"2,814.25","3,769.57","2,018.59","5,264.66","1,472.03","2,297.46","2,510.60","3,535.48","4,849.28"
2018/1/11,"3,042.80","3,315.41","3,182.30","4,285.36","3,518.94","7,837.84","12,399.89","2,755.45","3,035.91","8,260.35","2,722.29","2,955.53","5,401.02","4,521.25","5,547.43","2,795.38","6,239.45","3,094.48","5,342.75","1,290.94","4,418.68",938.4,"2,850.97","3,783.25","2,026.30","5,256.60","1,475.45","2,261.70","2,492.88","3,541.14","4,877.72"
2018/1/12,"3,045.62","3,295.28","3,217.74","4,248.92","3,482.77","8,021.29","12,581.44","2,743.08","3,042.00","8,284.60","2,705.81","2,946.53","5,443.44","4,499.65","5,537.66","2,794.30","6,230.42","3,069.66","5,337.10","1,275.15","4,336.36",935.7,"2,807.38","3,798.95","2,045.56","5,264.07","1,467.11","2,259.29","2,495.68","3,501.46","4,902.34"
2018/1/15,"2,978.99","3,247.14","3,102.94","4,098.45","3,386.54","8,086.06","12,548.44","2,697.83","3,002.32","8,188.74","2,664.36","2,915.93","5,455.14","4,425.91","5,553.46","2,718.53","6,165.54","2,999.43","5,182.80","1,229.15","4,192.69",911.29,"2,742.06","3,856.97","2,071.01","5,143.47","1,431.76","2,174.28","2,493.02","3,416.48","4,786.72"
2018/1/16,"3,054.70","3,260.68","3,122.67","4,109.16","3,359.18","8,080.79","12,575.94","2,725.35","3,039.36","8,231.58","2,672.14","2,926.85","5,745.45","4,498.40","5,666.10","2,749.62","6,252.80","3,027.43","5,179.84","1,220.84","4,198.08",915.75,"2,777.82","3,874.08","2,093.84","5,141.25","1,442.24","2,181.82","2,476.56","3,421.05","4,878.67"
2018/1/17,"3,036.77","3,230.61","3,157.04","4,061.48","3,370.95","7,837.70","12,272.86","2,730.33","3,020.58","8,191.00","2,669.54","2,925.66","5,677.94","4,514.17","5,620.70","2,740.35","6,182.06","3,056.82","5,168.52","1,222.73","4,127.35",922.17,"2,762.23","3,917.03","2,123.28","5,137.11","1,438.84","2,205.10","2,449.67","3,427.52","4,834.23"
2018/1/18,"3,026.95","3,272.28","3,217.07","4,069.13","3,354.96","7,865.19","12,324.58","2,736.41","3,034.77","8,176.50","2,663.42","2,925.62","5,644.82","4,504.71","5,641.83","2,748.68","6,264.54","3,126.55","5,198.84","1,224.58","4,108.86",918.72,"2,756.63","4,001.43","2,129.69","5,125.82","1,446.72","2,218.97","2,465.16","3,410.11","4,846.86"
2018/1/19,"2,996.90","3,258.62","3,230.95","4,077.42","3,366.03","7,768.52","12,204.69","2,731.70","3,027.89","8,146.55","2,655.85","2,933.55","5,606.97","4,501.19","5,621.76","2,747.67","6,238.14","3,117.81","5,204.56","1,242.22","4,120.66",916.91,"2,763.02","4,043.22","2,153.94","5,129.00","1,440.46","2,236.53","2,469.85","3,402.67","4,843.68"
